go_id	canonical_go_id	go_name	go_namespace	obsolete_status	replacement_or_consider	source_version	mapping_status
GO:0018022	GO:0018022	peptidyl-lysine methylation	biological_process	current		releases/2026-07-26	mapped
GO:0018023	GO:0018023	peptidyl-lysine trimethylation	biological_process	current		releases/2026-07-26	mapped
GO:0018024	GO:0018024	obsolete histone lysine N-methyltransferase activity	molecular_function	obsolete	consider:GO:0140938;GO:0140939;GO:0140940	releases/2026-07-26	obsolete
GO:0018026	GO:0018026	peptidyl-lysine monomethylation	biological_process	current		releases/2026-07-26	mapped
GO:0018027	GO:0018027	peptidyl-lysine dimethylation	biological_process	current		releases/2026-07-26	mapped
GO:0018105	GO:0018105	peptidyl-serine phosphorylation	biological_process	current		releases/2026-07-26	mapped
GO:0018107	GO:0018107	peptidyl-threonine phosphorylation	biological_process	current		releases/2026-07-26	mapped
GO:0018108	GO:0018108	peptidyl-tyrosine phosphorylation	biological_process	current		releases/2026-07-26	mapped
GO:0018130	GO:0018130	obsolete heterocycle biosynthetic process	biological_process	obsolete	replaced_by:GO:0009058	releases/2026-07-26	obsolete
GO:0018193	GO:0018193	obsolete peptidyl-amino acid modification	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0018205	GO:0018205	peptidyl-lysine modification	biological_process	current		releases/2026-07-26	mapped
GO:0018209	GO:0018209	obsolete peptidyl-serine modification	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0018210	GO:0018210	obsolete peptidyl-threonine modification	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0018212	GO:0018212	obsolete peptidyl-tyrosine modification	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0018393	GO:0018393	internal peptidyl-lysine acetylation	biological_process	current		releases/2026-07-26	mapped
GO:0018394	GO:0018394	peptidyl-lysine acetylation	biological_process	current		releases/2026-07-26	mapped
GO:0018410	GO:0018410	C-terminal protein amino acid modification	biological_process	current		releases/2026-07-26	mapped
GO:0018958	GO:0018958	phenol-containing compound metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0018990	GO:0018990	ecdysis, chitin-based cuticle	biological_process	current		releases/2026-07-26	mapped
GO:0018991	GO:0018991	egg-laying behavior	biological_process	current		releases/2026-07-26	mapped
GO:0018992	GO:0018992	germ-line sex determination	biological_process	current		releases/2026-07-26	mapped
GO:0019048	GO:0019048	obsolete modulation by virus of host process	biological_process	obsolete	replaced_by:GO:0044003	releases/2026-07-26	obsolete
GO:0019054	GO:0019054	obsolete modulation by virus of host cellular process	biological_process	obsolete	replaced_by:GO:0044068	releases/2026-07-26	obsolete
GO:0019094	GO:0019094	germ plasm mRNA localization	biological_process	current		releases/2026-07-26	mapped
GO:0019207	GO:0019207	kinase regulator activity	molecular_function	current		releases/2026-07-26	mapped
GO:0019209	GO:0019209	kinase activator activity	molecular_function	current		releases/2026-07-26	mapped
GO:0019216	GO:0019216	regulation of lipid metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019219	GO:0019219	regulation of nucleobase-containing compound metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019220	GO:0019220	obsolete regulation of phosphate metabolic process	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0019221	GO:0019221	cytokine-mediated signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0019222	GO:0019222	regulation of metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019233	GO:0019233	sensory perception of pain	biological_process	current		releases/2026-07-26	mapped
GO:0019323	GO:0019323	pentose catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019336	GO:0019336	phenol-containing compound catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019371	GO:0019371	cyclooxygenase pathway	biological_process	current		releases/2026-07-26	mapped
GO:0019430	GO:0019430	removal of superoxide radicals	biological_process	current		releases/2026-07-26	mapped
GO:0019433	GO:0019433	triglyceride catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019438	GO:0019438	obsolete aromatic compound biosynthetic process	biological_process	obsolete	replaced_by:GO:0009058	releases/2026-07-26	obsolete
GO:0019439	GO:0019439	obsolete aromatic compound catabolic process	biological_process	obsolete	replaced_by:GO:0009056	releases/2026-07-26	obsolete
GO:0019538	GO:0019538	protein metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019614	GO:0019614	catechol-containing compound catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019637	GO:0019637	organophosphate metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019646	GO:0019646	aerobic electron transport chain	biological_process	current		releases/2026-07-26	mapped
GO:0019693	GO:0019693	ribose phosphate metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019725	GO:0019725	cellular homeostasis	biological_process	current		releases/2026-07-26	mapped
GO:0019730	GO:0019730	antimicrobial humoral response	biological_process	current		releases/2026-07-26	mapped
GO:0019752	GO:0019752	carboxylic acid metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019755	GO:0019755	one-carbon compound transport	biological_process	current		releases/2026-07-26	mapped
GO:0019783	GO:0019783	ubiquitin-like protein peptidase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0019787	GO:0019787	ubiquitin-like protein transferase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0019798	GO:0019798	procollagen-proline dioxygenase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0019827	GO:0019827	stem cell population maintenance	biological_process	current		releases/2026-07-26	mapped
GO:0019829	GO:0019829	ATPase-coupled monoatomic cation transmembrane transporter activity	molecular_function	current		releases/2026-07-26	mapped
GO:0019842	GO:0019842	vitamin binding	molecular_function	current		releases/2026-07-26	mapped
GO:0019843	GO:0019843	rRNA binding	molecular_function	current		releases/2026-07-26	mapped
GO:0019853	GO:0019853	L-ascorbic acid biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0019866	GO:0019866	organelle inner membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0019882	GO:0019882	antigen processing and presentation	biological_process	current		releases/2026-07-26	mapped
GO:0019884	GO:0019884	antigen processing and presentation of exogenous antigen	biological_process	current		releases/2026-07-26	mapped
GO:0019886	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	biological_process	current		releases/2026-07-26	mapped
GO:0019887	GO:0019887	protein kinase regulator activity	molecular_function	current		releases/2026-07-26	mapped
GO:0019889	GO:0019889	pteridine metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019894	GO:0019894	kinesin binding	molecular_function	current		releases/2026-07-26	mapped
GO:0019896	GO:0019896	axonal transport of mitochondrion	biological_process	current		releases/2026-07-26	mapped
GO:0019897	GO:0019897	extrinsic component of plasma membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0019898	GO:0019898	extrinsic component of membrane	cellular_component	current		releases/2026-07-26	mapped
GO:0019899	GO:0019899	enzyme binding	molecular_function	current		releases/2026-07-26	mapped
GO:0019900	GO:0019900	kinase binding	molecular_function	current		releases/2026-07-26	mapped
GO:0019901	GO:0019901	protein kinase binding	molecular_function	current		releases/2026-07-26	mapped
GO:0019902	GO:0019902	phosphatase binding	molecular_function	current		releases/2026-07-26	mapped
GO:0019903	GO:0019903	protein phosphatase binding	molecular_function	current		releases/2026-07-26	mapped
GO:0019904	GO:0019904	protein domain specific binding	molecular_function	current		releases/2026-07-26	mapped
GO:0019934	GO:0019934	obsolete cGMP-mediated signaling	biological_process	obsolete	consider:GO:0007168;GO:0007199;GO:0038060	releases/2026-07-26	obsolete
GO:0019941	GO:0019941	modification-dependent protein catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0019953	GO:0019953	sexual reproduction	biological_process	current		releases/2026-07-26	mapped
GO:0020037	GO:0020037	heme binding	molecular_function	current		releases/2026-07-26	mapped
GO:0021510	GO:0021510	spinal cord development	biological_process	current		releases/2026-07-26	mapped
GO:0021514	GO:0021514	ventral spinal cord interneuron differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0021517	GO:0021517	ventral spinal cord development	biological_process	current		releases/2026-07-26	mapped
GO:0021533	GO:0021533	cell differentiation in hindbrain	biological_process	current		releases/2026-07-26	mapped
GO:0021536	GO:0021536	diencephalon development	biological_process	current		releases/2026-07-26	mapped
GO:0021537	GO:0021537	telencephalon development	biological_process	current		releases/2026-07-26	mapped
GO:0021538	GO:0021538	epithalamus development	biological_process	current		releases/2026-07-26	mapped
GO:0021543	GO:0021543	pallium development	biological_process	current		releases/2026-07-26	mapped
GO:0021549	GO:0021549	cerebellum development	biological_process	current		releases/2026-07-26	mapped
GO:0021575	GO:0021575	hindbrain morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0021587	GO:0021587	cerebellum morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0021675	GO:0021675	nerve development	biological_process	current		releases/2026-07-26	mapped
GO:0021680	GO:0021680	cerebellar Purkinje cell layer development	biological_process	current		releases/2026-07-26	mapped
GO:0021681	GO:0021681	cerebellar granular layer development	biological_process	current		releases/2026-07-26	mapped
GO:0021683	GO:0021683	cerebellar granular layer morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0021684	GO:0021684	cerebellar granular layer formation	biological_process	current		releases/2026-07-26	mapped
GO:0021692	GO:0021692	cerebellar Purkinje cell layer morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0021694	GO:0021694	cerebellar Purkinje cell layer formation	biological_process	current		releases/2026-07-26	mapped
GO:0021695	GO:0021695	cerebellar cortex development	biological_process	current		releases/2026-07-26	mapped
GO:0021696	GO:0021696	cerebellar cortex morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0021697	GO:0021697	cerebellar cortex formation	biological_process	current		releases/2026-07-26	mapped
GO:0021700	GO:0021700	developmental maturation	biological_process	current		releases/2026-07-26	mapped
GO:0021702	GO:0021702	cerebellar Purkinje cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0021707	GO:0021707	cerebellar granule cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0021781	GO:0021781	glial cell fate commitment	biological_process	current		releases/2026-07-26	mapped
GO:0021846	GO:0021846	cell proliferation in forebrain	biological_process	current		releases/2026-07-26	mapped
GO:0021872	GO:0021872	forebrain generation of neurons	biological_process	current		releases/2026-07-26	mapped
GO:0021879	GO:0021879	forebrain neuron differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0021915	GO:0021915	neural tube development	biological_process	current		releases/2026-07-26	mapped
GO:0021952	GO:0021952	central nervous system projection neuron axonogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0021953	GO:0021953	central nervous system neuron differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0021954	GO:0021954	central nervous system neuron development	biological_process	current		releases/2026-07-26	mapped
GO:0021955	GO:0021955	central nervous system neuron axonogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0021965	GO:0021965	spinal cord ventral commissure morphogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0021982	GO:0021982	pineal gland development	biological_process	current		releases/2026-07-26	mapped
