feature_id	perturbation_id	effect_estimate
WT_271	P98	1.695881631128043
WT_272	P98	0.8744205981896311
WT_273	P98	1.191024124539711
WT_274	P98	0.6623509697586589
WT_275	P98	-0.5396953038046852
WT_276	P98	0.5665070778354804
WT_277	P98	2.4591402651789904
WT_278	P98	1.683644561457673
WT_279	P98	1.068592353479384
WT_280	P98	1.9780023438854273
WT_281	P98	-0.1149172652326087
WT_282	P98	0.623423060384691
WT_283	P98	0.2685362786533029
WT_284	P98	-0.40864436058597575
WT_285	P98	1.2338728751297106
WT_286	P98	0.5823195009342038
WT_287	P98	1.088498736285551
WT_288	P98	1.9331340044999452
WT_289	P98	0.733844167255495
WT_290	P98	0.513150574526569
WT_291	P98	0.059646673582097076
WT_292	P98	1.0625683136158095
WT_293	P98	1.0991723139532406
WT_294	P98	0.82271350935224
WT_295	P98	-0.14528918311088745
WT_296	P98	0.726227836520527
WT_297	P98	0.08510578356696286
WT_298	P98	0.46097644588320247
WT_299	P98	1.0070385255616783
WT_300	P98	0.9065860413805338
WT_301	P98	1.0419372418558512
WT_302	P98	1.8748207777286672
WT_303	P98	1.1481080860859936
WT_304	P98	-0.2868085741557014
WT_305	P98	0.6572883521364249
WT_306	P98	1.519788749909532
WT_307	P98	1.0394583971273672
WT_308	P98	0.6826583477792665
WT_309	P98	-0.41293385930008464
WT_310	P98	2.2556806198970745
WT_311	P98	1.482380631548645
WT_312	P98	0.7839420468301722
WT_313	P98	1.6864659242481168
WT_314	P98	-0.021641802279324107
WT_315	P98	2.3179182595815906
WT_316	P98	0.007394933646844515
WT_317	P98	0.4899416380600973
WT_318	P98	0.6130726590928289
WT_319	P98	0.023725634636300397
WT_320	P98	1.812186268470072
WT_321	P98	0.1409115109261082
WT_322	P98	0.5923061706771046
WT_323	P98	1.1054022947151054
WT_324	P98	1.3525688958496942
WT_325	P98	0.08219806069120783
WT_326	P98	0.49018748734640194
WT_327	P98	0.6077499521211933
WT_328	P98	0.7474910836891583
WT_329	P98	0.7029428935921503
WT_330	P98	0.8832195437960279
WT_331	P98	0.24746884915046496
WT_332	P98	1.1745071612115656
WT_333	P98	0.11745229073389174
WT_334	P98	1.03060465017033
WT_335	P98	0.043716818560013526
WT_336	P98	0.7109185952618441
WT_337	P98	0.7899913645368659
WT_338	P98	-0.16640556765776315
WT_339	P98	1.0651556084375797
WT_340	P98	0.9757526286419461
WT_341	P98	1.736419465680558
WT_342	P98	0.6933674842232531
WT_343	P98	1.3952437952019392
WT_344	P98	0.6367049236079674
WT_345	P98	0.3659651137154982
WT_346	P98	0.9314886840119808
WT_347	P98	0.9035620130915113
WT_348	P98	1.7588786037280575
WT_349	P98	0.4817001890724803
WT_350	P98	0.6527186450303109
WT_351	P98	0.5999105743395359
WT_352	P98	1.8570962829883748
WT_353	P98	1.0858583111326006
WT_354	P98	2.4335211759040485
WT_355	P98	0.49726588907390995
WT_356	P98	0.6852081373821705
WT_357	P98	0.4142911385866124
WT_358	P98	0.13306166723332247
WT_359	P98	2.7785402984767504
WT_360	P98	0.07012466186779942
WT_361	P98	0.33156312429269696
WT_362	P98	-0.2698464048774054
WT_363	P98	1.328531711889677
WT_364	P98	0.6303980235751099
WT_365	P98	1.49903343128417
WT_366	P98	1.0660331752661194
WT_367	P98	0.9681496057784583
WT_368	P98	1.1517560553095847
WT_369	P98	0.1848463543605252
WT_370	P98	0.4844964260971046
WT_371	P98	1.5087316520784455
WT_372	P98	0.2060273344745469
WT_373	P98	-0.45020545629551245
WT_374	P98	0.9510764938245476
WT_375	P98	0.20193826684088867
WT_376	P98	0.6975148089237715
WT_377	P98	-0.30875280984544284
WT_378	P98	2.265713228673439
WT_379	P98	0.9163368479543743
WT_380	P98	1.5510645416867732
WT_381	P98	0.5488104853737135
WT_382	P98	1.1297213774652797
WT_383	P98	0.9329575270786421
WT_384	P98	2.402081709315418
WT_385	P98	1.2900981529850573
WT_386	P98	2.003151222797537
WT_387	P98	-0.019644565784508128
WT_388	P98	-0.4536254455415367
WT_389	P98	2.4289469895256417
WT_390	P98	0.790904515442454
WT_391	P98	1.535593365746843
WT_392	P98	0.510339905914263
WT_393	P98	1.5799263453826633
WT_394	P98	0.97037006754309
WT_395	P98	-1.3350242081778132
WT_396	P98	1.0860526107374282
WT_397	P98	-0.02930198650629723
WT_398	P98	1.5716230067261687
WT_399	P98	1.7734897591222987
WT_400	P98	0.2607809635401861
WT_401	P98	1.4984148555218368
WT_402	P98	0.6755621994735068
WT_403	P98	1.9956673442200834
WT_404	P98	2.462296003965739
WT_405	P98	0.9427869932106002
WT_406	P98	0.6747936461130629
WT_407	P98	0.7219683256565235
WT_408	P98	1.9897385613830114
WT_409	P98	1.0386144745090435
WT_410	P98	0.736610420970853
WT_411	P98	1.1435019126557346
WT_412	P98	-0.13093577545632806
WT_413	P98	1.4609938285190622
WT_414	P98	1.247771506246535
WT_415	P98	0.27676294868576345
WT_416	P98	1.1433123483232788
WT_417	P98	0.42584747567506803
WT_418	P98	-0.3942103887046682
WT_419	P98	0.12303985068399881
WT_420	P98	0.5838698122217273
WT_421	P98	-0.016342904333931707
WT_422	P98	0.7552073088142265
WT_423	P98	1.1527685894302224
WT_424	P98	-0.07961004862423426
WT_425	P98	0.8814888491244401
WT_426	P98	1.0512162564043073
WT_427	P98	1.7435361125874789
WT_428	P98	1.7021758131351186
WT_429	P98	-0.19519930146620812
WT_430	P98	1.0110421633303652
WT_431	P98	-0.07882338982848835
WT_432	P98	1.6854413360185374
WT_433	P98	2.275784366032834
WT_434	P98	0.1238114571194856
WT_435	P98	0.22399542819948393
WT_436	P98	0.846461203479254
WT_437	P98	1.0307720090563997
WT_438	P98	1.0308779547516256
WT_439	P98	0.33202557478343986
WT_440	P98	0.9300362496444637
WT_441	P98	1.136537021325737
WT_442	P98	0.34496130200945574
WT_443	P98	1.0721947229268218
WT_444	P98	0.8287882080961468
WT_445	P98	1.3137501426222822
WT_446	P98	-1.3267986049640952
WT_447	P98	1.3214314128068538
WT_448	P98	0.33284404875566964
WT_449	P98	0.845422485650142
WT_450	P98	1.281608235789267
WT_451	P98	0.8766898734816858
WT_452	P98	0.8083583693436666
WT_453	P98	1.4032239535015
WT_454	P98	1.563872645922371
WT_455	P98	-0.3502488448576444
WT_456	P98	0.8575327920087408
WT_457	P98	0.6652843821088954
WT_458	P98	0.1966404716910497
WT_459	P98	0.3513117604738001
WT_460	P98	0.136471426366798
WT_461	P98	2.792854098924556
WT_462	P98	0.6505355171381767
WT_463	P98	0.04741485485133401
WT_464	P98	-0.40572349012378495
WT_465	P98	0.495029899105719
WT_466	P98	0.3219167624125071
WT_467	P98	0.1987075341176766
WT_468	P98	-0.19590712519615405
WT_469	P98	1.0694293949685618
WT_470	P98	0.5396011581531723
WT_471	P98	-0.43552588197592823
WT_472	P98	0.8663909604026402
WT_473	P98	-0.3116775066083328
WT_474	P98	2.0883787562223715
WT_475	P98	0.1036223139691409
WT_476	P98	0.8864468529519461
WT_477	P98	-0.25938337502244835
WT_478	P98	1.0956590723600421
WT_479	P98	0.5100285559661446
WT_480	P98	-0.4878188311682472
WT_481	P98	0.34122778355578676
WT_482	P98	0.6875003546410938
WT_483	P98	1.757020025004361
WT_484	P98	1.334387917556373
WT_485	P98	0.3692662347243824
WT_486	P98	0.12097748337748626
WT_487	P98	0.4304592575306196
WT_488	P98	0.6305923447765339
WT_489	P98	0.4688539313918722
WT_490	P98	0.5585312795403411
WT_491	P98	1.3726486133500486
WT_492	P98	0.48742477370855297
WT_493	P98	1.429473685105502
WT_494	P98	1.9792429772808702
WT_495	P98	1.2380987236821268
WT_496	P98	-0.5845040433561224
WT_497	P98	0.5845379971289789
WT_498	P98	1.4457826808561696
WT_499	P98	-0.05002498352707507
WT_500	P98	0.5565405029062587
WT_501	P98	1.2429840346525862
WT_502	P98	0.019658702661772942
WT_503	P98	1.4034047635903169
WT_504	P98	0.484184166896881
WT_505	P98	0.6809634860045499
WT_506	P98	0.07129739548865688
WT_507	P98	1.3843942934915794
WT_508	P98	0.3527515032681998
WT_509	P98	0.29565207680713235
WT_510	P98	1.2125899780927265
WT_511	P98	1.2634428950004155
WT_512	P98	1.4956342086147232
WT_513	P98	0.39733199802646646
WT_514	P98	-0.0749129477973266
WT_515	P98	0.8037966757839847
WT_516	P98	0.49751904284625137
WT_517	P98	1.0297464250241875
WT_518	P98	-0.013142834267266035
WT_519	P98	1.5741624707555029
WT_520	P98	2.17417416040331
WT_521	P98	1.3810298466900228
WT_522	P98	1.2960193969849063
WT_523	P98	0.47817519591484886
WT_524	P98	-0.26033015683839467
WT_525	P98	1.669689325927278
WT_526	P98	0.7180204299613047
WT_527	P98	0.4254212367143129
WT_528	P98	1.4386781307656067
WT_529	P98	1.3901963466583052
WT_530	P98	0.19301012984116106
WT_531	P98	-0.058423220696666944
WT_532	P98	1.4326150167676852
WT_533	P98	0.05852384348996209
WT_534	P98	1.1129143671279222
WT_535	P98	0.18931017008059936
WT_536	P98	-0.24474126157474418
WT_537	P98	2.0133889172064565
WT_538	P98	1.5528198845968184
WT_539	P98	0.26717867901913117
WT_540	P98	0.26537005732281305
WT_541	P98	0.5735333265718047
WT_542	P98	1.400172653921354
WT_543	P98	0.5184632041476623
WT_544	P98	0.8641306929233251
WT_545	P98	0.4609622386000027
WT_546	P98	1.043757010482093
WT_547	P98	1.9979905815579284
WT_548	P98	1.4962299890750388
WT_549	P98	0.6334311063040998
WT_550	P98	1.27213048476707
WT_551	P98	-0.8645171177139164
WT_552	P98	1.5237073487261896
WT_553	P98	0.039669550366619455
WT_554	P98	-0.3056080638318437
WT_555	P98	2.5016243027013445
WT_556	P98	0.2488782441595675
WT_557	P98	-0.5708656193231034
WT_558	P98	0.8345925513429774
WT_559	P98	1.4833688636850781
WT_560	P98	0.38354259747555597
WT_561	P98	0.850883125488241
WT_562	P98	0.08765877312012493
WT_563	P98	0.8000888433169554
WT_564	P98	0.5446395451606136
WT_565	P98	0.27531342875210474
WT_566	P98	-0.1835845575549515
WT_567	P98	0.6955407895948534
WT_568	P98	0.1059377563253393
WT_569	P98	1.2105435973368028
WT_570	P98	2.0157593203660165
WT_571	P98	0.6888652192080154
WT_572	P98	1.5576761228669764
WT_573	P98	0.727903676889583
WT_574	P98	-0.20288989876263241
WT_575	P98	-0.7475723942229646
WT_576	P98	1.0630565480617236
WT_577	P98	-0.5611721933232408
WT_578	P98	-0.4752091635533766
WT_579	P98	2.513351415082763
WT_580	P98	0.4775821739618888
WT_581	P98	0.5781247080514239
WT_582	P98	0.6752993946289573
WT_583	P98	-0.4811931019913398
WT_584	P98	0.3655285513052661
WT_585	P98	-0.35473369697507184
WT_586	P98	-3.29242877905922e-4
WT_587	P98	0.8422984980333111
WT_588	P98	1.7218474535150268
WT_589	P98	1.517458074794069
WT_590	P98	-0.3811444983790586
WT_591	P98	1.022499050608135
WT_592	P98	-0.22514459590817704
WT_593	P98	0.7145804640019365
WT_594	P98	-0.19031798379982867
WT_595	P98	0.9081059850293086
WT_596	P98	0.8063532140943752
WT_597	P98	-0.7379257878528429
WT_598	P98	0.9055364813921741
WT_599	P98	0.5583777047898304
WT_600	P98	0.800610464498744
WT_601	P98	0.2809144316480049
WT_602	P98	0.09425679531323017
WT_603	P98	1.5142385449020461
WT_604	P98	0.5451431946976267
WT_605	P98	0.7551997348635251
WT_606	P98	0.886026649062609
WT_607	P98	-0.02292796326708124
WT_608	P98	-0.042435676320974225
WT_609	P98	0.6043106456149062
WT_610	P98	1.265392410253813
WT_611	P98	1.6730936329777006
WT_612	P98	1.1282435641186956
WT_613	P98	1.2237431287396885
WT_614	P98	1.2156564562044387
WT_615	P98	1.3032056380389303
WT_616	P98	1.3148093095915234
WT_617	P98	1.5476541611898227
WT_618	P98	0.6779100817419823
WT_619	P98	1.1672885607491756
WT_620	P98	0.6126293232884827
WT_621	P98	0.5451896936373692
WT_622	P98	-0.03453204645636432
WT_623	P98	0.47498089068185645
WT_624	P98	2.1079967361009446
WT_625	P98	0.8555450378285664
WT_626	P98	0.4043648909878106
WT_627	P98	-0.3781553798083721
WT_628	P98	1.692700968171353
WT_629	P98	-0.2317149617445171
WT_630	P98	0.3978599571444485
WT_631	P98	1.5131814294466746
WT_632	P98	0.06965121630104854
WT_633	P98	1.321213480465706
WT_634	P98	1.372885039248504
WT_635	P98	0.5230796324414843
WT_636	P98	0.3585748775992768
WT_637	P98	1.5021859760952938
WT_638	P98	1.4948475393761975
WT_639	P98	1.2324365569145934
WT_640	P98	1.0073542338691501
WT_641	P98	0.9242744825233553
WT_642	P98	1.744545579008033
WT_643	P98	2.095304256137686
WT_644	P98	0.3042479499919983
WT_645	P98	0.008839329460331058
WT_646	P98	0.6036320686751702
WT_647	P98	0.40252177231341135
WT_648	P98	-0.3797298238521549
WT_649	P98	1.175308513472325
WT_650	P98	1.1880158026732577
WT_651	P98	-0.9923051339181967
WT_652	P98	1.420684048745048
WT_653	P98	1.4307148453649847
WT_654	P98	0.4394348253932716
WT_655	P98	0.5997550725148558
WT_656	P98	-0.16761159321070795
WT_657	P98	0.5623685249282412
WT_658	P98	1.2971500392741089
WT_659	P98	1.13408989653754
WT_660	P98	2.167063801933687
WT_661	P98	0.7554923035482464
WT_662	P98	0.7216695070883038
WT_663	P98	1.5130757488486006
WT_664	P98	1.123553616474595
WT_665	P98	1.988359431930384
WT_666	P98	0.5006372037311305
WT_667	P98	-0.39402165018056867
WT_668	P98	-0.01043190005846284
WT_669	P98	1.1297094757517974
WT_670	P98	-0.03370446761721324
WT_671	P98	0.9019897802183117
WT_672	P98	0.852832089516479
WT_673	P98	0.963619684240035
WT_674	P98	0.6900477771160127
WT_675	P98	1.1717797051936856
WT_676	P98	1.003034108663266
WT_677	P98	0.8427230381011088
WT_678	P98	0.5829655259888915
WT_679	P98	-0.04524453036146614
WT_680	P98	0.481948939935159
WT_681	P98	2.038600430210252
WT_682	P98	1.0560072764813553
WT_683	P98	1.2996204137016314
WT_684	P98	1.169914545840449
WT_685	P98	0.2966043359091315
WT_686	P98	0.7611721543619985
WT_687	P98	1.4118557576237216
WT_688	P98	0.7891998455016046
WT_689	P98	2.4144895751193083
WT_690	P98	0.5114610198634475
WT_691	P98	1.461801284226068
WT_692	P98	0.5569388628535248
WT_693	P98	0.4391630731600133
WT_694	P98	0.12179351446706732
WT_695	P98	0.40164876907415553
WT_696	P98	-0.14247797922068917
WT_697	P98	-0.2809063432900485
WT_698	P98	0.24775491825216356
WT_699	P98	0.6986723142209232
WT_700	P98	1.2886486690594336
WT_701	P98	0.2378418893269586
WT_702	P98	0.30562782391389604
WT_703	P98	0.9270487997361019
WT_704	P98	0.7374535142505693
WT_705	P98	1.805448482523894
WT_706	P98	0.49688701757673404
WT_707	P98	0.8940502886314591
WT_708	P98	1.7545461349873284
WT_709	P98	-0.05188861910811782
WT_710	P98	2.2422339459745495
WT_711	P98	0.07301065018271014
WT_712	P98	1.0979224384258939
WT_713	P98	0.6058057079626902
WT_714	P98	-0.4460768998919573
WT_715	P98	1.774782651935132
WT_716	P98	0.8203055807576797
WT_717	P98	0.8116119037207504
WT_718	P98	0.17938477128089392
WT_719	P98	-0.28106846816208475
WT_720	P98	1.9738645452294357
WT_721	P98	-0.42751962254136955
WT_722	P98	0.3329624394458463
WT_723	P98	0.26917131131109495
WT_724	P98	0.5750329891839379
WT_725	P98	0.16652482339697294
WT_726	P98	1.41294694499498
WT_727	P98	1.7807647946027743
WT_728	P98	0.6966206949075656
WT_729	P98	0.6698879376261344
WT_730	P98	1.668632367341075
WT_731	P98	1.3598232299500044
WT_732	P98	0.047391294564916864
WT_733	P98	-0.11688229119803628
WT_734	P98	1.1967922790913061
WT_735	P98	-0.2875088197538467
WT_736	P98	0.7072221408532512
WT_737	P98	-0.012318398230257155
WT_738	P98	2.132770429013272
WT_739	P98	1.048467527078917
WT_740	P98	1.324649225492029
WT_741	P98	1.1603065772216565
WT_742	P98	1.0809227666208459
WT_743	P98	-0.41927872534392785
WT_744	P98	0.9325315528085207
WT_745	P98	-0.2797691423733266
WT_746	P98	0.8935245197611362
WT_747	P98	1.8102335794993547
WT_748	P98	1.2310342904294762
WT_749	P98	2.2977437119854636
WT_750	P98	1.3835127705922323
WT_751	P98	0.844893981754912
WT_752	P98	0.6359796764580549
WT_753	P98	1.1036930666650897
WT_754	P98	1.5612573040437332
WT_755	P98	0.5896380733279241
WT_756	P98	0.6399153164844228
WT_757	P98	1.6250478442809606
WT_758	P98	0.8666940299123496
WT_759	P98	1.1216729066952982
WT_760	P98	-0.10324423844938213
WT_761	P98	1.4149552318745275
WT_762	P98	0.7899949493275978
WT_763	P98	-1.495267916588223
WT_764	P98	0.053544594698920256
WT_765	P98	0.6798535924120582
WT_766	P98	0.8351827367206965
WT_767	P98	-0.746989406475522
WT_768	P98	1.5603472540262777
WT_769	P98	-0.18842730642220873
WT_770	P98	0.9309314100426813
WT_771	P98	0.03134311390185951
WT_772	P98	1.7503405099618004
WT_773	P98	0.864763598000267
WT_774	P98	1.1015810628472773
WT_775	P98	0.4528347578502928
WT_776	P98	1.2969786681978188
WT_777	P98	0.3434630848227286
WT_778	P98	-0.06560926877680939
WT_779	P98	0.7604039239534577
WT_780	P98	0.19410880137004838
WT_781	P98	1.1021743201591687
WT_782	P98	1.8386081678164758
WT_783	P98	0.39681731051790087
WT_784	P98	0.094629307629159
WT_785	P98	0.2887862753841558
WT_786	P98	1.3865362567035802
WT_787	P98	0.9455363212378377
WT_788	P98	0.2377314515478941
WT_789	P98	1.5435042096260407
WT_790	P98	-0.29040173693751714
WT_791	P98	0.7867378523123442
WT_792	P98	1.8496199862942486
WT_793	P98	1.7631095992665413
WT_794	P98	1.241647359604677
WT_795	P98	1.5088324148392738
WT_796	P98	0.6863863427755725
WT_797	P98	-0.5131673759863169
WT_798	P98	0.7599239470805571
WT_799	P98	0.6356979666998158
WT_800	P98	1.32600739139904
WT_801	P98	0.12799067884688964
WT_802	P98	0.5319290159711945
WT_803	P98	1.7017280009983287
WT_804	P98	1.2504095069585925
WT_805	P98	0.9483698376780958
WT_806	P98	0.7565274523848883
WT_807	P98	2.12218317181939
WT_808	P98	2.305200933764422
WT_809	P98	1.7768112426502156
WT_810	P98	-0.042231895799913044
WT_811	P98	0.5906363684045501
WT_812	P98	0.09420050494232635
WT_813	P98	1.1741167999031237
WT_814	P98	1.2342491987962254
WT_815	P98	2.364980026431252
WT_816	P98	0.3184878058773608
WT_817	P98	0.8384751062478091
WT_818	P98	0.3808012645733925
WT_819	P98	0.4049621281268027
WT_820	P98	-0.15191417977786215
WT_821	P98	-0.16352671729490165
WT_822	P98	0.7511466787254159
WT_823	P98	-0.1732293288288712
WT_824	P98	0.29876344679905764
WT_825	P98	0.11632414877556307
WT_826	P98	1.5793922240339662
WT_827	P98	0.6048668133214281
WT_828	P98	-0.01223261595735281
WT_829	P98	1.5013335625938704
WT_830	P98	-0.4662249602933448
WT_831	P98	0.7720423116138083
WT_832	P98	0.0789565623705808
WT_833	P98	-0.014009807038699806
WT_834	P98	0.8078349820022018
WT_835	P98	0.8700825721464658
WT_836	P98	-0.37460242988103754
WT_837	P98	0.1981107257229362
WT_838	P98	0.8324684840943567
WT_839	P98	1.3144656381139492
WT_840	P98	1.1884468419979
WT_841	P98	1.2936195603338154
WT_842	P98	-0.8390860714380799
WT_843	P98	0.1645329079572404
WT_844	P98	1.2327696415584626
WT_845	P98	1.3242302782941096
WT_846	P98	1.8767786935056903
WT_847	P98	1.5045880209133005
WT_848	P98	0.7232528386341456
WT_849	P98	0.49397664287171034
WT_850	P98	1.4488947208039877
WT_851	P98	1.1335373406310563
WT_852	P98	0.9801468536951428
WT_853	P98	0.9261362429815997
WT_854	P98	0.519704949351607
WT_855	P98	1.6181988617822554
WT_856	P98	0.010559871460814496
WT_857	P98	0.4358134172997465
WT_858	P98	0.5316607150717134
WT_859	P98	0.33531674735790046
WT_860	P98	1.006965346676214
WT_861	P98	1.1326872645508133
WT_862	P98	1.213665420024431
WT_863	P98	0.5688280230563135
WT_864	P98	1.0881371223100613
WT_865	P98	-0.27062793502811044
WT_866	P98	1.2384137372409618
WT_867	P98	-0.29909682403233706
WT_868	P98	0.6459350978272957
WT_869	P98	1.1996340364579576
WT_870	P98	0.2316538705171417
WT_871	P98	0.7247329244221435
WT_872	P98	0.5097304653100144
WT_873	P98	0.46192297597785476
WT_874	P98	1.9569018696766727
WT_875	P98	0.8339330984532505
WT_876	P98	0.8598004065104463
WT_877	P98	-0.40315179899285347
WT_878	P98	1.659949427124699
WT_879	P98	1.8159639972666857
WT_880	P98	0.9258080854187346
WT_881	P98	0.4077763498208726
WT_882	P98	0.3029761894901554
WT_883	P98	0.09248378619855258
WT_884	P98	1.5812143012424875
WT_885	P98	-0.3689346130853055
WT_886	P98	-0.7562220141532152
WT_887	P98	1.6723368663274392
WT_888	P98	0.6774961701486578
WT_889	P98	-0.1567888120950225
WT_890	P98	1.5928344730791237
WT_891	P98	0.7855768101353091
WT_892	P98	0.7216401003494901
WT_893	P98	0.3383489250385325
WT_894	P98	0.3472999403408427
WT_895	P98	0.6678176299480038
WT_896	P98	2.209753703228576
WT_897	P98	1.0397697462217401
WT_898	P98	1.7628445025626367
WT_899	P98	1.5938808467002716
WT_900	P98	-0.369532620296555
WT_901	P98	0.03112033621122512
WT_902	P98	0.8359246691526616
WT_903	P98	-0.7681554301311673
WT_904	P98	1.3639476526255983
WT_905	P98	1.5178217183819762
WT_906	P98	-0.21906457310343397
WT_907	P98	0.5209980249389224
WT_908	P98	0.9937585446468471
WT_909	P98	0.860067000006576
WT_910	P98	-0.7659372004997325
WT_911	P98	1.3564938496622068
WT_912	P98	0.1163761768903766
WT_913	P98	2.4092958830360134
WT_914	P98	0.21721415011713796
WT_915	P98	0.21633589345642013
WT_916	P98	0.42731991955014603
WT_917	P98	-0.18858966837321567
WT_918	P98	0.5340204371080507
WT_919	P98	1.3325692353864997
WT_920	P98	0.14318772921121325
WT_921	P98	1.606063538933908
WT_922	P98	0.17954784211754127
WT_923	P98	1.4140744731223345
WT_924	P98	1.3042785568698516
WT_925	P98	0.19378046088462675
WT_926	P98	-0.004357362967709166
WT_927	P98	2.3858167322309507
WT_928	P98	1.7831892015962332
WT_929	P98	1.3640108104596482
WT_930	P98	1.5425269222615068
WT_931	P98	-0.4120897760795541
WT_932	P98	0.06377342879907477
WT_933	P98	0.4867834948275442
WT_934	P98	0.26944361330405076
WT_935	P98	0.03515984003093342
WT_936	P98	0.6178671591770832
WT_937	P98	0.9321681212133357
WT_938	P98	1.1387353700431884
WT_939	P98	0.1030932171702087
WT_940	P98	0.29169131286058225
WT_941	P98	1.185893751218558
WT_942	P98	1.8031362921889744
WT_943	P98	0.8164674172054452
WT_944	P98	0.6050525219408245
WT_945	P98	0.04688113909912739
WT_946	P98	2.1265931838649217
WT_947	P98	0.6234156997658276
WT_948	P98	0.23071829922390197
WT_949	P98	0.13731752786072593
WT_950	P98	2.0862902253834585
WT_951	P98	0.6257146923576637
WT_952	P98	0.25944035244703323
WT_953	P98	0.7283218262788566
WT_954	P98	1.9929020022142518
WT_955	P98	0.20559556525812472
WT_956	P98	0.37255792472587507
WT_957	P98	-0.7262219961460514
WT_958	P98	0.028667685075022598
WT_959	P98	0.28211005681876833
WT_960	P98	1.4216423173127062
WT_961	P98	1.1133886646858049
WT_962	P98	0.4790212216561134
WT_963	P98	-0.44197939792090235
WT_964	P98	0.7640884196088166
WT_965	P98	0.5127104848160671
WT_966	P98	1.2705593715696246
WT_967	P98	0.2488380501007793
WT_968	P98	0.9498157680391855
WT_969	P98	-0.3848344765890992
WT_970	P98	1.1469723344162384
WT_971	P98	0.7944331350685784
WT_972	P98	0.9627648150457648
WT_973	P98	0.6410941568958796
WT_974	P98	0.7500804607127742
WT_975	P98	1.283388418909986
WT_976	P98	1.4886796693800113
WT_977	P98	0.7105754401182491
WT_978	P98	1.3825226189546302
WT_979	P98	2.0227216898232223
WT_980	P98	0.9182782206418676
WT_981	P98	0.3950148745785882
WT_982	P98	1.050983072729649
WT_983	P98	0.7717533490081182
WT_984	P98	2.611657682512891
WT_985	P98	0.40650973357171655
WT_986	P98	0.7391549772946406
WT_987	P98	-0.5207829681298266
WT_988	P98	1.2291472696813472
WT_989	P98	1.7938664241625175
WT_990	P98	0.5150618670817504
WT_991	P98	0.5242385092107795
WT_992	P98	0.9780231621489017
WT_993	P98	0.7568580537806587
WT_994	P98	0.7180422816787517
WT_995	P98	1.5798048077614617
WT_996	P98	0.5041799639475117
WT_997	P98	0.889634105090348
WT_998	P98	0.13002706670026776
WT_999	P98	0.6331150412181138
WT_1000	P98	0.9358410829995456
WT_1	P99	0.5872926489113147
WT_2	P99	1.0915370610863335
WT_3	P99	0.7531669727522498
WT_4	P99	1.1941595065925414
WT_5	P99	1.039528624736685
WT_6	P99	1.714839988699235
WT_7	P99	-0.5094095743528033
WT_8	P99	0.9837514526221183
WT_9	P99	1.2894856752289288
WT_10	P99	-0.06963773644832039
WT_11	P99	0.7505070945147461
WT_12	P99	-0.014146819344029837
WT_13	P99	0.5132907901892971
WT_14	P99	-0.7699314605007999
WT_15	P99	1.1211905366616313
WT_16	P99	0.279034798420955
WT_17	P99	1.8027598856989557
WT_18	P99	1.559735960475571
WT_19	P99	1.0351666008507652
WT_20	P99	1.0863904777139466
WT_21	P99	0.5755569937347795
WT_22	P99	0.46172699652385746
WT_23	P99	2.4843068402061474
WT_24	P99	0.3828370670607501
WT_25	P99	1.3836150167971102
WT_26	P99	1.0657647468359785
WT_27	P99	1.6650962240123284
WT_28	P99	0.3085508322260359
WT_29	P99	1.348340078790426
WT_30	P99	0.8754060914161795
WT_31	P99	0.2623067142798904
WT_32	P99	1.5692417944154802
WT_33	P99	1.813936249278967
WT_34	P99	-0.8281383291375604
WT_35	P99	1.2413698353016118
WT_36	P99	-0.25850977930422103
WT_37	P99	0.777376954800257
WT_38	P99	1.0647231897935636
WT_39	P99	-0.37250462863276645
WT_40	P99	1.0019609741007776
WT_41	P99	0.48544717473118537
WT_42	P99	0.1287655205188144
WT_43	P99	1.2120870557316494
WT_44	P99	0.9988773459288771
WT_45	P99	1.011516715422311
WT_46	P99	0.07722351502612768
WT_47	P99	0.9988173884906998
WT_48	P99	0.7052565117241058
WT_49	P99	0.33357451337539884
WT_50	P99	1.3048230390064426
WT_51	P99	0.7230259287999867
WT_52	P99	2.7571548135246426
WT_53	P99	1.2200564208595925
WT_54	P99	0.7425439833952769
WT_55	P99	1.5730938822525808
WT_56	P99	0.26388658888153804
WT_57	P99	0.24844641882336382
WT_58	P99	0.5375068191620838
WT_59	P99	0.22388196904220303
WT_60	P99	1.647862736403194
WT_61	P99	0.5728293664758615
WT_62	P99	0.2890587313649118
WT_63	P99	1.0405680658808245
WT_64	P99	-0.9150374516123894
WT_65	P99	0.2680820361698133
WT_66	P99	0.5497141437618973
WT_67	P99	0.9923241308977848
WT_68	P99	2.293311709237205
WT_69	P99	2.0053530637422243
WT_70	P99	1.6833052848984815
WT_71	P99	0.2800141888415604
WT_72	P99	0.9477715230773434
WT_73	P99	-0.47320129905219077
WT_74	P99	1.3664274989958585
WT_75	P99	0.1850323406643678
WT_76	P99	0.8764419179507037
WT_77	P99	0.9472007752898073
WT_78	P99	1.1690344324980244
WT_79	P99	0.2911876236044526
WT_80	P99	2.0562433311475052
WT_81	P99	-0.05186437798841992
WT_82	P99	0.36158793645257914
WT_83	P99	0.005011559221275386
WT_84	P99	0.12483637662997016
WT_85	P99	2.264220415411756
WT_86	P99	1.6911754344226286
WT_87	P99	0.7060939962551679
WT_88	P99	0.4009473633808774
WT_89	P99	1.7829689974438565
WT_90	P99	1.9207600126226767
WT_91	P99	1.3780704482156394
WT_92	P99	0.8551380692019899
