feature_id	n_perturbations	p_up	p_down	p_const	dominant_state	SSI	stability_deviation	stability_level	dominant_signal_identity	fsf_signal_class
WT_249	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_267	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_276	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_3	100	0.63	0.09	0.28	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_30	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_303	100	0.63	0.01	0.36	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_334	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_344	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_352	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_353	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_357	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_369	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_372	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_417	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_419	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_450	100	0.63	0.05	0.32	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_469	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_47	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_470	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_473	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_488	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_497	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_50	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_528	100	0.63	0.05	0.32	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_553	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_572	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_573	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_585	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_60	100	0.63	0.05	0.32	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_610	100	0.63	0.01	0.36	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_619	100	0.63	0.05	0.32	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_636	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_643	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_660	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_678	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_689	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_698	100	0.63	0.01	0.36	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_702	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_719	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_75	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_761	100	0.63	0.01	0.36	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_766	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_773	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_805	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_811	100	0.63	0.04	0.33	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_841	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_842	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_852	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_862	100	0.63	0.05	0.32	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_873	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_883	100	0.63	0.07	0.3	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_886	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_89	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_911	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_931	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_939	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_946	100	0.63	0.02	0.35	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_952	100	0.63	0.06	0.31	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_978	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_98	100	0.63	0.03	0.34	up	0.63	0.37	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_111	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_112	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_126	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_140	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_154	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_22	100	0.62	0.06	0.32	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_227	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_272	100	0.62	0.07	0.31	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_281	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_283	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_317	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_374	100	0.62	0.07	0.31	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_38	100	0.62	0.01	0.37	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_383	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_384	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_395	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_426	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_428	100	0.62	0.01	0.37	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_456	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_457	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_461	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_480	100	0.62	0.01	0.37	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_483	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_493	100	0.62	0.05	0.33	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_505	100	0.62	0.09	0.29	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_507	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_513	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_518	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_532	100	0.62	0.07	0.31	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_562	100	0.62	0.05	0.33	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_624	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_650	100	0.62	0	0.38	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_670	100	0.62	0.05	0.33	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_680	100	0.62	0.01	0.37	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_682	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_684	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_688	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_711	100	0.62	0	0.38	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_730	100	0.62	0.05	0.33	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_76	100	0.62	0.09	0.29	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_763	100	0.62	0.06	0.32	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_783	100	0.62	0.06	0.32	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_791	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_812	100	0.62	0.05	0.33	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_815	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_819	100	0.62	0.07	0.31	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_834	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_844	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_853	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_865	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_889	100	0.62	0.06	0.32	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_915	100	0.62	0.04	0.34	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_919	100	0.62	0.03	0.35	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_932	100	0.62	0.02	0.36	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_958	100	0.62	0.05	0.33	up	0.62	0.38	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_109	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_184	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_203	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_223	100	0.61	0.01	0.38	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_237	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_250	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_28	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_302	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_310	100	0.61	0.01	0.38	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_315	100	0.61	0.01	0.38	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_318	100	0.61	0.01	0.38	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_360	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_361	100	0.61	0.01	0.38	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_460	100	0.61	0.01	0.38	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_472	100	0.61	0.05	0.34	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_478	100	0.61	0.05	0.34	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_48	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_508	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_509	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_51	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_517	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_525	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_531	100	0.61	0.01	0.38	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_556	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_558	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_580	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_582	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_588	100	0.61	0.06	0.33	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_593	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_6	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_62	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_620	100	0.61	0	0.39	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_629	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_646	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_7	100	0.61	0.05	0.34	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_701	100	0.61	0.06	0.33	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_706	100	0.61	0.05	0.34	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_714	100	0.61	0.06	0.33	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_717	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_754	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_767	100	0.61	0.05	0.34	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_769	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_828	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_831	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_856	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_863	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_884	100	0.61	0.02	0.37	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_937	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_94	100	0.61	0.06	0.33	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_959	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_989	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_990	100	0.61	0.04	0.35	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_996	100	0.61	0.03	0.36	up	0.61	0.39	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_136	100	0.6	0.07	0.33	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_157	100	0.6	0.01	0.39	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_160	100	0.6	0.07	0.33	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_171	100	0.6	0.06	0.34	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_173	100	0.6	0.05	0.35	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_202	100	0.6	0.03	0.37	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_212	100	0.6	0.06	0.34	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_260	100	0.6	0.02	0.38	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_404	100	0.6	0.06	0.34	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_414	100	0.6	0.05	0.35	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_44	100	0.6	0.04	0.36	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_441	100	0.6	0.02	0.38	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_475	100	0.6	0.03	0.37	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_499	100	0.6	0.05	0.35	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_551	100	0.6	0.07	0.33	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_600	100	0.6	0.04	0.36	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_655	100	0.6	0.02	0.38	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_675	100	0.6	0.04	0.36	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_709	100	0.6	0.02	0.38	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_722	100	0.6	0.05	0.35	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_859	100	0.6	0.01	0.39	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_909	100	0.6	0.05	0.35	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_924	100	0.6	0.06	0.34	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_951	100	0.6	0.07	0.33	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_956	100	0.6	0.05	0.35	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_99	100	0.6	0.03	0.37	up	0.6	0.4	weakly_stable_transitional	stable_up_identity	weakly_stable_transitional_up
WT_113	100	0.59	0.05	0.36	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_128	100	0.59	0.04	0.37	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_147	100	0.59	0.03	0.38	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_20	100	0.59	0.01	0.4	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_268	100	0.59	0.04	0.37	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_399	100	0.59	0.02	0.39	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_416	100	0.59	0.05	0.36	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_432	100	0.59	0.05	0.36	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_446	100	0.59	0.05	0.36	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_492	100	0.59	0.07	0.34	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_504	100	0.59	0.03	0.38	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_512	100	0.59	0.04	0.37	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_523	100	0.59	0.05	0.36	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_535	100	0.59	0.02	0.39	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_68	100	0.59	0.01	0.4	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_755	100	0.59	0.04	0.37	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_765	100	0.59	0.02	0.39	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_797	100	0.59	0.05	0.36	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_855	100	0.59	0.05	0.36	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_866	100	0.59	0.01	0.4	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_870	100	0.59	0.04	0.37	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_916	100	0.59	0.01	0.4	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_997	100	0.59	0.1	0.31	up	0.59	0.41000000000000003	instable	instable_no_stable_identity	instable
WT_1	100	0.58	0.06	0.36	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_102	100	0.58	0.01	0.41	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_129	100	0.58	0.08	0.34	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_142	100	0.58	0.02	0.4	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_169	100	0.58	0.04	0.38	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_219	100	0.58	0.01	0.41	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_270	100	0.58	0.04	0.38	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_293	100	0.58	0.06	0.36	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_34	100	0.58	0.03	0.39	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_379	100	0.58	0.05	0.37	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_458	100	0.58	0.05	0.37	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_555	100	0.58	0.02	0.4	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_560	100	0.58	0.02	0.4	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_59	100	0.58	0.06	0.36	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_605	100	0.58	0.03	0.39	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_609	100	0.58	0.04	0.38	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_820	100	0.58	0.05	0.37	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_957	100	0.58	0.1	0.32	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
